id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount,Lipinski
CHEMBL4855374,CCCCn1ccc2ccc(-c3ccc4c(c3)c3c(C)cccc3c[n+]4C)cc21,379.5270000000001,8.809999999999999,2,0,6.547720000000006,4,5,0
CHEMBL541962,C[C@@H]1N[C@H](CCCCCCCCCCc2cc(CCCCCCCCCC[C@H]3CC[C@@H](O)[C@@H](C)N3)c[n+]3c2CCC3)CC[C@H]1O,627.0350000000001,68.4,5,4,8.029900000000008,22,4,0
serafim_CPD7,COC(=O)c1ccccc1OCC(N)COc1ccccc1C(=O)OC,359.37800000000004,97.08,7,2,2.0449,8,2,1
CHEMBL3794403,Oc1ccc2ccccc2c1C(c1ccccc1)N1CCCCC1,317.4320000000002,23.47,2,1,5.120700000000005,3,4,0
CHEMBL4218400,CC(=O)Nc1ccc(CC(=O)N2CCC(c3ccc4c(c3)OCO4)C2)cc1,366.41700000000014,67.87,6,1,2.9323000000000015,4,4,1
CHEMBL4555559,CCCCCCCNC(=O)CC(C)NC(=O)C(O)C(C)(C)CO,330.4690000000001,98.66000000000001,6,4,1.3471999999999997,12,0,1
CHEMBL4441639,NC[C@H]1O[C@@H](O[C@@H](Cc2cn(CCCCCCCCCCc3ccccc3)nn2)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1O,672.7800000000004,220.19999999999993,15,7,0.14410000000000334,18,5,0
CHEMBL4456089,NC(=O)c1c(F)ccc(OCc2nn(-c3ccc(Br)cc3)c(=O)n2N)c1F,440.20400000000006,118.16000000000001,8,4,1.4663999999999997,5,3,1
CHEMBL4086019,Clc1ccc(C2=NN(c3ccc(Cl)cc3)C(c3cccc(Nc4ccnc5cc(Cl)ccc45)c3)C2)cc1,543.8850000000002,40.519999999999996,4,1,9.294299999999996,5,6,0
CHEMBL1658,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,517.7760000000004,66.84,5,1,5.251300000000007,5,5,0
CHEMBL376330,O=C(CN1C(=O)S/C(=C\c2sc(Cl)nc2Cl)C1=O)c1ccc(Cl)cc1Cl,468.1700000000002,67.34,5,0,5.675900000000002,4,3,0
CHEMBL251479,CCCCCCC=C(C)CC(=O)CC(=N)OC(CCCC)C(=O)O,339.4760000000001,87.45,5,2,4.889670000000004,14,0,1
CHEMBL4159131,COc1ccc2c(c1)[I+]c1ccccc1-2,309.126,9.23,1,0,-0.19599999999999973,1,3,1
CHEMBL3793260,CC1CCN(C(c2ccc(F)cc2)c2c(O)ccc3ccccc23)CC1,349.4490000000001,23.47,2,1,5.505800000000006,3,4,0
CHEMBL4203882,Fc1ccc(OCc2nc3cc(Cl)cnc3s2)c(F)c1-c1c[nH]nn1,379.77900000000005,76.58000000000001,6,1,3.987000000000001,4,4,1
CHEMBL4435324,COc1ccc(-n2cc(COC[C@@H]3CN(C)C[C@@H](C)[C@@H](O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]4O[C@H](C)C[C@H](N(C)C)[C@H]4O)[C@@H](C)[C@H](O[C@H]4C[C@@](C)(OC)[C@@H](O)[C@H](C)O4)C(C)C(=O)O3)nn2)cc1,922.171,198.01999999999998,18,3,3.4475000000000096,13,5,0
CHEMBL586043,Cc1c(CN(C)C(=O)C=Cc2cnc3c(c2)CC2(CCNCC2)C(=O)N3)oc2ccccc12,444.5350000000002,87.47,7,2,3.6724200000000016,4,5,1
CHEMBL454537,CC1=C[C@@H]2c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O[C@]3(c4ccc(O)c5c4OC(C)(C)C=C5)Oc4cc(O)ccc4[C@H](C1)[C@@H]23,628.6770000000004,121.75000000000001,8,4,8.577800000000005,2,9,0
CHEMBL2370787,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNCc2ccc(OCc3ccccc3)cc2O)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1818.9580000000005,700.4200000000001,44,25,-2.5984000000000016,41,6,0
CHEMBL4589776,C/C1=C\[C@H]2/C(=C(/C)CC[C@@]3(CO)C(=O)C=C(C(C)C)C3CC1)OC(=O)C2[C@H](C)O,402.53100000000023,83.83,5,2,3.710700000000003,3,3,1
CHEMBL4210639,O=C(Cc1ccccc1F)N1CCC(c2ccccc2)C1,283.346,20.310000000000002,2,0,3.3843000000000023,3,3,1
CHEMBL567084,Cc1c(CN(C)C(=O)C=Cc2cnc3c(c2)NCCC(=O)N3)sc2ccc(F)cc12,424.5010000000001,74.33,6,2,4.1697200000000025,4,4,1
CHEMBL3353611,N=C(N)NCCCCCCCCNCCCCCCCCN=C(N)NCC1CC1,409.6670000000002,124.34,7,8,3.054570000000001,20,1,0
CHEMBL5175967,C=C[C@]1(C)C[C@@H](OC(=O)CNC(=O)Nc2ccc(F)cc2F)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,532.6280000000005,104.73,7,3,4.992800000000005,5,4,0
CHEMBL4205638,O=C(Cc1c(F)cccc1F)N1CCC(c2ccc3c(c2)OCO3)C1,345.34500000000014,38.77,4,0,3.252100000000002,3,4,1
CHEMBL4794024,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN3CCN(C)CC3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,706.9540000000002,129.89,11,2,4.662800000000004,10,6,0
CHEMBL719,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,500.62900000000013,146.05,9,4,2.5925000000000016,16,2,0
CHEMBL4278305,NC(=O)c1c(F)ccc(OCc2cc(-c3ccc(F)cc3)no2)c1F,348.28000000000003,78.35000000000001,5,2,3.4368000000000016,5,3,1
CHEMBL3739778,c1ccc2c([C@@H]3CCC[C@@H](c4c[nH]c5ccccc45)c4c3[nH]c3ccccc43)c[nH]c2c1,415.54000000000013,47.37,3,3,7.578200000000005,2,7,0
philipe_S36,C=C(C)C=Cc1c(OCc2cn([C@H]3O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3NC(C)=O)nn2)c(O)c2ccccc2c1O,652.6570000000003,197.63,15,3,2.8394,11,4,0
CHEMBL4463135,Cc1ccc(S(=O)(=O)n2cc(/C=N\N=C(N)N)c3ccccc32)cc1,355.42300000000006,115.83,7,4,1.7940200000000002,4,3,1
CHEMBL4125814,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCNC(=O)C#Cc2ccc(Cl)cc2)[C@]1(C)O,836.42,199.26000000000002,15,4,3.2779000000000056,9,3,0
CHEMBL362761,Oc1c(Br)c(Br)c(Br)c(Br)c1Oc1ccc(Br)cc1Br,659.586,29.46,2,1,7.759500000000003,2,2,0
philipe_S45,NCCNC(=O)c1cc2ccccc2[nH]1,203.245,70.91,4,4,0.8563999999999996,3,2,1
CHEMBL4446437,N=C(N)NCCNC(=O)C1C(C(=O)NCCN=C(N)N)[C@@H]2C[C@H]1[C@@H](OCc1ccc(C(F)(F)F)cc1)[C@H]2OCc1ccc(C(F)(F)F)cc1,700.6850000000003,202.95999999999998,12,10,2.065770000000005,14,4,0
CHEMBL4644077,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCn2cc(-c3ccc(F)cc3)nn2)[C@]1(C)O,819.9689999999999,200.87000000000003,16,3,3.554400000000006,10,4,0
CHEMBL4204395,Cc1cccc(O)c1C1=CC2=CC(=O)[C@](C)(O)C(=O)C2=CO1,298.29400000000004,83.83,5,2,1.7848199999999996,1,3,1
CHEMBL4218594,Fc1ccc(OCc2ccc(Cl)cc2)c(F)c1-c1c[nH]nn1,321.714,50.8,4,1,3.9823000000000013,4,3,1
CHEMBL5283189,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1cncs1,277.265,95.33,8,0,0.9089999999999998,3,3,1
CHEMBL4465241,Cc1ccc(S(=O)(=O)OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](N)C[C@H]3N)[C@H](O)[C@@H](N)[C@@H]2O)cc1,638.6930000000002,305.75,17,14,-5.569780000000001,9,4,0
CHEMBL4757078,CC(C)(C)c1ccc(C2CC(COc3ccc(F)c(C(N)=O)c3F)=NO2)cc1,388.41400000000004,73.91000000000001,5,2,4.257600000000004,5,3,1
CHEMBL4798546,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN(CC)CC)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,679.9280000000001,126.65000000000002,10,2,5.757200000000007,12,5,0
CHEMBL4777822,Cc1ccc(-c2ccc(-c3nc(C)c(-c4cc(C(=O)NC5CCCCC5)[nH]n4)s3)cc2)cc1,456.6150000000002,70.67,5,2,6.546540000000006,5,5,0
CHEMBL3747363,COc1ccc2c(c1)c(CCN=C(N)N)cn2Cc1ccc(F)c(F)c1,358.392,78.56,5,4,2.792300000000001,6,3,1
CHEMBL570577,CCN(CC)SSN(CC)CC,208.396,6.48,2,0,2.881400000000001,7,0,1
CHEMBL4296900,CN(C)CCOc1ccc2c(c1)C(=O)/C(=C\c1ncc([N+](=O)[O-])n1C)C2,356.3820000000001,90.5,8,0,2.0911,6,3,1
CHEMBL4448099,CC(C)CCOc1ccc2ccccc2c1-c1c(OCC(=O)NC(CCCN=C(N)N)C(=O)NCCc2ccccc2)ccc2ccccc12,673.8580000000004,141.06,9,6,6.361000000000005,17,5,0
CHEMBL512286,CC(=Cc1oc(O)c(C)c1O)CC/C=C(/C)CC/C=C(/C)CCCC1=CC(=O)OC1O,430.5410000000002,100.13000000000002,6,3,5.827420000000005,11,2,0
CHEMBL417852,CNc1nc(O)c([C@H](C)c2c[nH]c3ccccc23)o1,257.293,74.08000000000001,5,3,3.0550000000000015,3,3,1
CHEMBL5184547,C=C[C@]1(C)C[C@@H](OC(=O)CNC(=O)Nc2cccc(Cl)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,531.0930000000004,104.73,7,3,5.368000000000006,5,4,0
CHEMBL3915843,OC(CNCCc1c[nH]c2ccc(Cl)cc12)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,575.7320000000001,52.98,4,3,6.647400000000003,7,5,0
CHEMBL1275840,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(=O)c(NC(=O)c4cc(C)c(O)c(C)c4)c(O)oc3c2Cl)OC1(C)C,657.0720000000002,189.77999999999994,13,5,4.478460000000003,7,5,0
CHEMBL390257,CC(C)CCC[C@]1(C)[C@@H](CCC(C)C)C[C@]2(CCC(C)C)C(=O)C(CCC(C)C)C(=O)[C@@]1(C(=O)C(C)C)C2=O,544.8610000000003,68.28,4,0,8.682500000000006,15,2,0
CHEMBL3735618,CCc1c(Cn2cc(CNC(Cc3c[nH]c4ccccc34)C(=O)NC(CCCN=C(N)N)C(=O)O)nn2)c(CC)c(Cn2cc(CNC(Cc3c[nH]c4ccccc34)C(=O)NC(CCCN=C(N)N)C(=O)O)nn2)c(CC)c1Cn1cc(CNC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCN=C(N)N)C(=O)O)nn1,1522.7970000000003,567.9899999999999,36,24,1.7087999999999859,45,10,0
CHEMBL2205670,CCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)CCCNC(=N)N)C(N)=O,1382.776,508.3799999999999,29,26,3.4475399999999867,48,6,0
CHEMBL4279702,COc1cccc(-c2cc(COc3ccc(F)c(C(N)=O)c3F)on2)c1,360.31600000000003,87.58,6,2,3.306300000000001,6,3,1
CHEMBL4290700,OCc1cc2c3ccccc3n(Cc3cccc(C(F)(F)F)c3)c2c(-c2c[nH]c3ccccc23)n1,471.4820000000001,53.84,4,2,6.897200000000003,4,6,0
CHEMBL525612,CC[C@H](C)C(NC(=O)C(CCCCN)NC(=O)C(N)CCCCN)C(=O)NC(CCSC)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O,2432.077999999999,1038.3000000000002,60,49,-8.67835999999995,91,1,0
CHEMBL1082327,CCCCC(CN(O)C=O)C(=O)N1CC=CC1C(=O)Nc1ccc(F)cn1,378.40400000000005,102.84,8,2,1.5801999999999992,9,2,1
CHEMBL3794385,Oc1ccc2ccccc2c1C(c1ccc(F)cc1)N1CCCCC1,335.4220000000002,23.47,2,1,5.259800000000004,3,4,0
CHEMBL5275237,O=C1S/C(=C\c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)C(=O)N1CCCn1ccc2ccccc21,539.0600000000003,60.13,6,0,7.274000000000005,7,6,0
CHEMBL4467101,CC(C)(C)n1nc(COc2ccc(F)c(C(N)=O)c2F)oc1=O,327.28700000000003,100.35,7,2,1.5474,4,2,1
CHEMBL4441224,CO[C@]1(C)C[C@@H](C)[C@H](O)[C@H](C)CN(C)[C@H](Cn2cc(-c3ccccc3)nn2)COC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,862.119,179.55999999999997,16,3,3.6001000000000087,10,5,0
CHEMBL1645460,COc1cc(NC(C)CCCNC(=O)c2ccncc2C(=O)NCCCC(C)Nc2cc(OC)cc3ccc(C(C)(C)C)nc23)c2nc(C(C)(C)C)ccc2c1,762.0119999999998,139.39,11,4,8.811400000000004,16,5,0
CHEMBL4064120,O=C1c2cccnc2C(=O)c2c1c(C(=O)OCCCCN1CCOCC1)c1ccc(Br)cn21,512.3600000000002,90.21,8,0,3.1414000000000017,6,5,0
CHEMBL4209393,COc1ccc(C2CCN(C(=O)Cc3ccccc3Cl)C2)cc1,329.827,29.54,3,0,3.907200000000003,4,3,1
CHEMBL254576,Oc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br,501.7940000000001,29.46,2,1,6.234500000000002,2,2,0
CHEMBL5178721,C=CCc1ccc(OCCC[N+](C)(C)CCCCCC)c(-c2ccc(OCCC[N+](C)(C)CCCCCC)c(CC=C)c2)c1,606.9800000000002,18.46,4,0,9.661800000000001,25,2,0
CHEMBL4476233,CO[C@]1(C)C[C@@H](C)[C@H](O)[C@H](C)CN(C)C[C@@H](COCc2cn(-c3ccc(OC(F)(F)F)cc3)nn2)OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,976.141,198.01999999999998,18,3,4.337500000000008,13,5,0
CHEMBL506060,NC[C@@H]1O[C@H](O[C@@H]2C(C(=O)NCc3cn(CCCCCN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)nn3)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1108.1930000000002,458.46999999999997,29,20,-6.500100000000026,20,9,0
CHEMBL4291447,COC(=O)c1cc2c3ccccc3n(Cc3cccc(F)c3)c2c(-c2cn(C(C)=O)c3ccccc23)n1,491.5220000000002,66.12,6,0,6.445300000000006,4,6,0
CHEMBL4204726,CC(C)S(=O)(=O)c1ccc(CC(=O)N2CCC(c3ccc4c(c3)OCO4)C2)cc1,415.5110000000002,72.91000000000001,6,0,3.1560000000000015,5,4,1
CHEMBL4060498,CCCCC(CC)COc1ccc(F)c(C(N)=O)c1F,285.33399999999995,52.32,3,2,3.658900000000002,8,1,1
CHEMBL4277209,COC(=O)c1ccc(Cc2cc3c4ccc(OC)c(OC)c4c[n+]4c3c3c(cc5c(c23)OCO5)CC4)cc1,508.5500000000004,67.10000000000001,7,0,5.113100000000004,5,7,0
CHEMBL2030142,C=CCN(CC=C)SSN(CC=C)CC=C,256.44,6.48,2,0,3.5458000000000025,11,0,1
CHEMBL3581373,COc1cc(O)c2c3c(ccc2c1)CC(=O)C(c1c(O)cc(OC)c2c1ccc1cc(OC)ccc12)C3,494.5430000000003,85.22000000000001,6,2,6.034700000000005,4,6,0
CHEMBL240163,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,318.30400000000003,94.55000000000001,6,3,1.7400000000000002,2,4,1
CHEMBL467135,COC(=O)C(C)(O)[C@](O)(C[C@H](C)CCC/C(C)=C/CC/C(C)=C/CCc1ccoc1)C(=O)OC,478.6260000000003,106.2,7,2,4.909600000000004,15,1,1
CHEMBL4102141,CCCCCCCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CO)C(N)=O)C(C)C)[C@@H](C)CC,1144.5149999999992,403.2799999999999,24,18,0.05129999999999191,42,1,0
CHEMBL4521391,CCCCCCCCn1c(COc2ccc(F)c(C(N)=O)c2F)nn(-c2ccc(Br)cc2)c1=O,537.4050000000002,92.13999999999999,7,2,5.1131000000000055,12,3,0
CHEMBL5178478,CNc1nc(O)c([C@@H](C)c2c[nH]c3cccc(F)c23)o1,275.283,74.08000000000001,5,3,3.1941000000000015,3,3,1
CHEMBL4570386,COCCOC1CCN(CCNC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(/C=C/c5ccc(OC)cc5)cc4)cn3C)cn2C)CC1,682.822,128.09,12,3,4.904400000000005,15,5,0
CHEMBL3596964,COC(=O)c1c(O)cc(OC)cc1/C=C/c1ccccc1F,302.301,55.760000000000005,4,1,3.496900000000002,4,2,1
CHEMBL1645440,COc1cc(NC(C)CCCNC(=O)CCC(N)C(=O)NCCCC(C)Nc2cc(OC)cc3ccc(C(C)(C)C)nc23)c2nc(C(C)(C)C)ccc2c1,742.0219999999998,152.51999999999998,11,6,7.596500000000008,18,4,0
CHEMBL5186654,C=CCc1ccc(OCC(=O)NCCC[N+](C)(C)CCCC)c(-c2ccc(OCC(=O)NCCC[N+](C)(C)CCCC)c(CC=C)c2)c1,664.976,76.66,8,2,6.333800000000006,25,2,0
CHEMBL4287287,OCc1cc2c3ccccc3n(Cc3ccccc3C(F)(F)F)c2c(-c2c[nH]c3ccccc23)n1,471.4820000000001,53.84,4,2,6.897200000000003,4,6,0
CHEMBL3792391,COc1ccc2ccc(O)c(C(c3cccc4ccccc34)N3CCCCC3)c2c1,397.51800000000026,32.7,3,1,6.282500000000005,4,5,0
CHEMBL4446634,COc1ccc2[nH]c3c(-c4ccco4)nccc3c2c1,264.284,51.05,4,1,3.984700000000002,2,4,1
CHEMBL4856580,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(C)n2/N=C/c2cccc([N+](=O)[O-])c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,623.7760000000003,149.81,11,1,5.375520000000006,8,5,0
CHEMBL3310175,C=CC[C@@](C)(CO)C(O)C(=O)NCCC(=O)NCCCCC,314.4260000000001,98.66,6,4,0.7346999999999992,12,0,1
CHEMBL4648286,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCn2cc(-c3ccc(OC)cc3)nn2)[C@]1(C)O,832.0049999999999,210.1,17,3,3.4239000000000073,11,4,0
CHEMBL4755587,CC[C@H](C)C(NC(=O)C(CCCN=C(N)N)NC(=O)CCCCC1CCSS1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)[C@@H](C)CC)C(C)C,1371.7960000000003,495.66999999999985,29,24,1.84053999999999,42,5,0
CHEMBL134561,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,354.4100000000001,105.51,7,4,2.4332000000000003,5,4,1
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,361.37300000000005,75.00999999999999,7,1,1.5439999999999998,2,4,1
CHEMBL460956,FC(F)(F)c1ccc2c(c1)nc(Nc1ccccc1)n2Oc1ccc(Cl)cc1,403.79100000000017,39.08,4,1,6.294200000000004,4,4,0
CHEMBL5174219,COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(OC(=O)CCCNCCCCNCCCNC(=O)Oc4ccc5c(c4)[C@@]4(C)CCC[C@](C)(C(=O)OC)[C@@H]4CC5)ccc3CC[C@@H]12,816.0929999999997,141.29,11,3,7.876900000000008,17,6,0
CHEMBL2313989,CSN1C(=O)C([C@@H](C)O)[C@H]1OC(C)=O,219.26199999999997,66.84,5,1,-0.00720000000000004,3,1,1
CHEMBL4100430,O=C(O)c1ccc(-n2cc(CNc3ccc(Cl)c(Cl)c3)c(-c3ccccc3)n2)cc1,438.31400000000014,67.15,5,2,6.156400000000004,6,4,0
CHEMBL3596982,COC(=O)c1c(/C=C/c2ccc(Cl)cc2)cc(OC)c(CC=C(C)C)c1O,386.8750000000002,55.760000000000005,4,1,5.519900000000005,6,2,0
CHEMBL3218054,CCCCCCCCn1c(N)nc2cc(NC(=O)c3ccc(CCCCC)cc3)ccc21,434.6280000000003,72.94,5,3,6.9640000000000075,13,3,0
CHEMBL4593156,CC(CNC(=O)C(O)C(C)(C)CO)C(=O)NCCc1ccccc1,336.432,98.66,6,4,0.47700000000000076,9,1,1
philipe_S19,N#Cc1cccc(OCC(O)COc2cccc(C#N)c2)c1,294.31,86.27000000000001,5,1,2.24866,6,2,1
CHEMBL4438772,CC(C)CCOc1ccc2ccccc2c1-c1c(OCc2cn(C(CCCN=C(N)N)C(=O)NCCc3ccccc3)nn2)ccc2ccccc12,697.8840000000004,142.66999999999996,10,5,7.209000000000007,17,6,0
CHEMBL3402794,Cc1c(C(=O)Nc2nnc(-c3cc(Cl)ccc3Cl)o2)c(-c2ccccc2)nc2ccccc12,475.3350000000002,80.91000000000001,6,1,6.819320000000003,4,5,0
CHEMBL4867909,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(C)n2/N=C/c2ccc(N(C)C)cc2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,621.8480000000003,109.91000000000001,9,1,5.533320000000007,8,5,0
CHEMBL4213398,CCCn1cc(-c2ccnc(N)n2)c2ccc(Br)cc21,331.217,56.730000000000004,4,2,3.8530000000000015,3,3,1
CHEMBL1234836,CC=C1NC(=O)C([C@@H](C)O)NC(=O)c2csc(n2)-c2cc(O)c(-c3nc(C(=O)N=C(C)C(N)=O)cs3)nc2-c2csc(n2)[C@@H]2CSC(=O)c3[nH]c4cccc(c4c3C)COC(=O)C(O)C[C@H](NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2,1222.386,386.1099999999999,25,10,5.240220000000004,4,10,0
CHEMBL5271870,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(NC(=O)CNC3CCOCC3)nc3[nH]cnc23)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O,668.861,168.42,12,4,4.058600000000004,9,6,0
CHEMBL4280809,OCc1cc2c3ccccc3n(Cc3ccccc3F)c2c(-c2c[nH]c3ccccc23)n1,421.47500000000014,53.84,4,2,6.017500000000004,4,6,0
CHEMBL4861839,COc1ccc2c[n+](C)c3ccc(-c4nc5ccccc5s4)cc3c2c1,357.4580000000001,26.0,3,0,5.102800000000004,2,5,0
CHEMBL461978,O=[N+]([O-])c1ccc2[nH]c(Nc3ccc(Cl)cc3)nc2c1,288.694,83.85,6,2,3.868100000000001,3,3,1
CHEMBL4874613,CO[C@]1(C)C[C@@H](C)[C@H](OC(=O)c2cccc(F)c2)[C@H](C)CN(C)CCOC(=O)C(C)C(=O)C(C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1OC(=O)c1cccc(F)c1,788.9260000000003,130.14,12,0,5.563400000000007,8,4,0
CHEMBL256425,COc1cc(/C=C2\SC(=S)NC2=O)cc(OC)c1OC,311.38400000000007,56.790000000000006,5,1,2.2012,4,2,1
CHEMBL4639602,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCCn2cc(-c3cccc(Br)c3)nn2)[C@]1(C)O,894.9019999999998,200.87000000000003,16,3,4.567900000000006,11,4,0
leonardo_24,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,379.50000000000017,38.77,4,0,4.361100000000004,6,4,1
CHEMBL451646,NC[C@@H]1O[C@H](O[C@@H]2C(C(=O)Nc3ccc(-c4cn(CCCCN5CCN(c6cc7c(cc6F)c(=O)c(C(=O)O)cn7C6CC6)CC5)nn4)cc3)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1156.2370000000005,458.46999999999997,29,20,-4.900900000000017,19,10,0
CHEMBL5176217,C=C[C@]1(C)C[C@@H](OC(=O)CNC(=O)Nc2ccccc2Br)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,575.5440000000004,104.73,7,3,5.477100000000005,5,4,0
CHEMBL4563645,COc1ccc2[nH]c3c(-c4ccco4)[n+](Cc4ccc(C)cc4)ccc3c2c1,369.44400000000013,42.04,4,1,5.233920000000004,4,5,0
CHEMBL4204429,CCCCC(CC)COc1ccc(F)c(-c2c[nH]nn2)c1F,309.36,50.8,4,1,4.345100000000004,8,2,1
